"Agency","Site","Site AQS","Param","Param AQS","POC","Method","Duration","Date (LST)","Unit","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","Average","Max"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/04/2018","UG/M3","3.1","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/05/2018","UG/M3","1.8","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/06/2018","UG/M3","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/07/2018","UG/M3","5.5","","","","","","","","","","","","","","","","","","","","","","","","5.5","5.5"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/08/2018","UG/M3","5.6","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/09/2018","UG/M3","6.3","","","","","","","","","","","","","","","","","","","","","","","","6.3","6.3"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/10/2018","UG/M3","6.4","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/11/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/12/2018","UG/M3","4.7","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/13/2018","UG/M3","23.5","","","","","","","","","","","","","","","","","","","","","","","","23.5","23.5"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/14/2018","UG/M3","49.7","","","","","","","","","","","","","","","","","","","","","","","","49.7","49.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/15/2018","UG/M3","43.8","","","","","","","","","","","","","","","","","","","","","","","","43.8","43.8"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/16/2018","UG/M3","14.6","","","","","","","","","","","","","","","","","","","","","","","","14.6","14.6"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/17/2018","UG/M3","16.6","","","","","","","","","","","","","","","","","","","","","","","","16.6","16.6"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/18/2018","UG/M3","17.7","","","","","","","","","","","","","","","","","","","","","","","","17.7","17.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/19/2018","UG/M3","14.0","","","","","","","","","","","","","","","","","","","","","","","","14.0","14.0"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/20/2018","UG/M3","79.0","","","","","","","","","","","","","","","","","","","","","","","","79.0","79.0"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/21/2018","UG/M3","110.7","","","","","","","","","","","","","","","","","","","","","","","","110.7","110.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/22/2018","UG/M3","84.7","","","","","","","","","","","","","","","","","","","","","","","","84.7","84.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/23/2018","UG/M3","30.9","","","","","","","","","","","","","","","","","","","","","","","","30.9","30.9"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/24/2018","UG/M3","27.7","","","","","","","","","","","","","","","","","","","","","","","","27.7","27.7"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/25/2018","UG/M3","38.8","","","","","","","","","","","","","","","","","","","","","","","","38.8","38.8"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/26/2018","UG/M3","13.1","","","","","","","","","","","","","","","","","","","","","","","","13.1","13.1"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/27/2018","UG/M3","11.2","","","","","","","","","","","","","","","","","","","","","","","","11.2","11.2"
"WA1","Anacortes-202 Ave (SO-AQS)","530570011","PM2.5-88101","88101","5","","24 Hrs","08/28/2018","UG/M3","12.8","","","","","","","","","","","","","","","","","","","","","","","","12.8","12.8"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/01/2018","UG/M3","0.8","","","","","","","","","","","","","","","","","","","","","","","","0.8","0.8"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/02/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/03/2018","UG/M3","1.7","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/04/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/05/2018","UG/M3","2.3","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/06/2018","UG/M3","1.3","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/07/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/08/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/09/2018","UG/M3","1.3","","","","","","","","","","","","","","","","","","","","","","","","1.3","1.3"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/10/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/11/2018","UG/M3","1.5","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/12/2018","UG/M3","1.6","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/13/2018","UG/M3","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/14/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/15/2018","UG/M3","2.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","2.0"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/16/2018","UG/M3","2.1","","","","","","","","","","","","","","","","","","","","","","","","2.1","2.1"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/17/2018","UG/M3","2.7","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/18/2018","UG/M3","1.7","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/19/2018","UG/M3","1.7","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/20/2018","UG/M3","1.8","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/21/2018","UG/M3","1.7","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/22/2018","UG/M3","1.9","","","","","","","","","","","","","","","","","","","","","","","","1.9","1.9"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/23/2018","UG/M3","2.2","","","","","","","","","","","","","","","","","","","","","","","","2.2","2.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/24/2018","UG/M3","1.7","","","","","","","","","","","","","","","","","","","","","","","","1.7","1.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/25/2018","UG/M3","2.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","2.0"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/26/2018","UG/M3","2.5","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/27/2018","UG/M3","2.3","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/28/2018","UG/M3","2.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","2.0"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/29/2018","UG/M3","2.9","","","","","","","","","","","","","","","","","","","","","","","","2.9","2.9"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/30/2018","UG/M3","3.2","","","","","","","","","","","","","","","","","","","","","","","","3.2","3.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","07/31/2018","UG/M3","2.8","","","","","","","","","","","","","","","","","","","","","","","","2.8","2.8"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/01/2018","UG/M3","1.5","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/02/2018","UG/M3","1.0","","","","","","","","","","","","","","","","","","","","","","","","1.0","1.0"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/03/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/04/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/05/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/06/2018","UG/M3","1.5","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.5"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/07/2018","UG/M3","1.6","","","","","","","","","","","","","","","","","","","","","","","","1.6","1.6"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/08/2018","UG/M3","2.4","","","","","","","","","","","","","","","","","","","","","","","","2.4","2.4"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/09/2018","UG/M3","2.3","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/10/2018","UG/M3","2.0","","","","","","","","","","","","","","","","","","","","","","","","2.0","2.0"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/11/2018","UG/M3","1.2","","","","","","","","","","","","","","","","","","","","","","","","1.2","1.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/12/2018","UG/M3","1.8","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.8"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/13/2018","UG/M3","10.2","","","","","","","","","","","","","","","","","","","","","","","","10.2","10.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/14/2018","UG/M3","21.6","","","","","","","","","","","","","","","","","","","","","","","","21.6","21.6"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/15/2018","UG/M3","18.2","","","","","","","","","","","","","","","","","","","","","","","","18.2","18.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/16/2018","UG/M3","6.4","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/17/2018","UG/M3","5.6","","","","","","","","","","","","","","","","","","","","","","","","5.6","5.6"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/18/2018","UG/M3","7.1","","","","","","","","","","","","","","","","","","","","","","","","7.1","7.1"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/19/2018","UG/M3","7.2","","","","","","","","","","","","","","","","","","","","","","","","7.2","7.2"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/20/2018","UG/M3","29.6","","","","","","","","","","","","","","","","","","","","","","","","29.6","29.6"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/21/2018","UG/M3","39.5","","","","","","","","","","","","","","","","","","","","","","","","39.5","39.5"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/22/2018","UG/M3","32.9","","","","","","","","","","","","","","","","","","","","","","","","32.9","32.9"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/23/2018","UG/M3","12.7","","","","","","","","","","","","","","","","","","","","","","","","12.7","12.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/24/2018","UG/M3","9.6","","","","","","","","","","","","","","","","","","","","","","","","9.6","9.6"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/25/2018","UG/M3","13.9","","","","","","","","","","","","","","","","","","","","","","","","13.9","13.9"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/26/2018","UG/M3","5.1","","","","","","","","","","","","","","","","","","","","","","","","5.1","5.1"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/27/2018","UG/M3","3.7","","","","","","","","","","","","","","","","","","","","","","","","3.7","3.7"
"WA1","Anacortes-Bartholomew Rd (US)","530579999","PM2.5-88502","88502","4","","24 Hrs","08/28/2018","UG/M3","3.3","","","","","","","","","","","","","","","","","","","","","","","","3.3","3.3"
